tag,preferred_cn,alternatives,category,post_count,confidence,source,notes
aqua_eyes,水蓝色眼睛,,0,140932,0.93,byzod+ai,来自byzod高质量包+清洗
multiple_views,多角度|多姿势,三面図|3面図,0,140215,0.93,byzod+ai,来自byzod高质量包+清洗
groin,腹股沟|耻丘,鼠蹊部|恥丘|鼠径部,0,140192,0.93,byzod+ai,来自byzod高质量包+清洗
2boys,2个男性,,0,139896,0.93,byzod+ai,来自byzod高质量包+清洗
see-through_clothes,透视装,透明衣服|透视|透け|透け透け|濡れ透け|透けブラ|透けスカート,0,139710,0.97,ai_generated,[Manual] （v2已有）
eyelashes,睫毛,睫毛,0,138439,0.93,byzod+ai,来自byzod高质量包+清洗
neckerchief,领巾,,0,138274,0.93,byzod+ai,来自byzod高质量包+清洗
thigh_strap,大腿缠着带子,大腿上的带子|腿带,0,138222,0.93,byzod+ai,来自byzod高质量包+清洗
fake_animal_ears,仿制的动物耳朵,付け耳|つけ耳|けもみみ(偽),0,138154,0.93,byzod+ai,来自byzod高质量包+清洗
legs,双腿,足|美脚,0,137913,0.93,byzod+ai,来自byzod高质量包+清洗
loli,萝莉,ロリ妊婦|合法ロリ|萝莉|蘿莉|ロリ陰毛,0,137813,0.93,byzod+ai,来自byzod高质量包+清洗
mole_under_eye,眼角有痣,泣きぼくろ|泣きボクロ|泣き黒子|泪痣,0,137229,0.93,byzod+ai,来自byzod高质量包+清洗
v-shaped_eyebrows,眉毛皱成V形,眉毛皱成V形(表高傲或愤怒),0,135870,0.86,byzod+ai,Byzod长描述→缩短主显示
sleeves_past_wrists,袖子长过手腕,萌え袖|萌袖,0,135797,0.93,byzod+ai,来自byzod高质量包+清洗
wrist_cuffs,腕饰,腕带袖口|护腕,0,134244,0.93,byzod+ai,来自byzod高质量包+清洗
fox_ears,狐耳,狐耳|きつね耳|キツネ耳,0,134061,0.93,byzod+ai,来自byzod高质量包+清洗
wet,湿身,濡れ|濡れる|びしょ濡れ,0,134014,0.93,byzod+ai,来自byzod高质量包+清洗
cat_tail,猫尾巴,猫しっぽ|猫尻尾,0,133465,0.93,byzod+ai,来自byzod高质量包+清洗
fur_trim,皮草款式|毛皮镶边,,0,132015,0.93,byzod+ai,来自byzod高质量包+清洗
feet_out_of_frame,双脚不在图内,小全景镜头,0,131631,0.93,byzod+ai,来自byzod高质量包+清洗
sleeveless_dress,无袖连衣裙,,0,131626,0.93,byzod+ai,来自byzod高质量包+清洗
covered_navel,隐约入目的肚脐,透けへそ,0,130621,0.93,byzod+ai,来自byzod高质量包+清洗
black_panties,黑色内裤,黒パン|黒パンツ,0,130442,0.93,byzod+ai,来自byzod高质量包+清洗
short_shorts,热裤,超短パン|短パン|热裤,0,130056,0.93,byzod+ai,来自byzod高质量包+清洗
bare_arms,裸臂,,0,128341,0.93,byzod+ai,来自byzod高质量包+清洗
sleeveless_shirt,无袖衬衫,,0,128101,0.93,byzod+ai,来自byzod高质量包+清洗
pillow,枕头,枕|枕头,0,128021,0.93,byzod+ai,来自byzod高质量包+清洗
v,比V|剪刀手|胜利手势,,0,127871,0.93,byzod+ai,来自byzod高质量包+清洗
hand_on_own_hip,手叉腰,一手叉腰|腰に手|单手叉腰,0,127810,0.97,ai_generated,[Manual] 自然姿势
upper_teeth_only,upper_teeth_only,,0,126630,0.68,ai_generated,高频tag，暂保持英文（待补充或社区共识）
tree,树,木|樹|樹木|木本,0,126602,0.93,byzod+ai,来自byzod高质量包+清洗
detached_collar,假领,付け襟,0,126016,0.93,byzod+ai,来自byzod高质量包+清洗
bare_legs,裸腿,生足,0,125852,0.93,byzod+ai,来自byzod高质量包+清洗
black_bow,黑蝴蝶结,,0,125197,0.93,byzod+ai,来自byzod高质量包+清洗
maid_headdress,女仆头饰,女仆头饰,0,124459,0.93,byzod+ai,来自byzod高质量包+清洗
one-piece_swimsuit,一体式泳衣,ワンピース水着,0,121989,0.93,byzod+ai,来自byzod高质量包+清洗
maid,女仆,メイド少年|女仆|メイド服|妹抖,0,121616,0.93,byzod+ai,来自byzod高质量包+清洗
pubic_hair,阴毛,陰毛|阴毛|生えかけ|ロリ陰毛|パイパン差分希望,0,120919,0.93,byzod+ai,来自byzod高质量包+清洗
torn_clothes,破烂衣服,服ビリ|尻破れ,0,120831,0.93,byzod+ai,来自byzod高质量包+清洗
head_tilt,歪着头,首傾げ|歪头,0,120435,0.93,byzod+ai,来自byzod高质量包+清洗
blurry_background,模糊背景,虚化背景,0,119855,0.93,byzod+ai,来自byzod高质量包+清洗
black_ribbon,黑色丝带,,0,119144,0.93,byzod+ai,来自byzod高质量包+清洗
gradient_hair,渐变色的头发,グラデ髪|渐变色头发,0,118910,0.93,byzod+ai,来自byzod高质量包+清洗
gradient_background,渐变背景,渐变色背景|渐变色背景,0,117669,0.97,byzod+ai,[Manual] 简洁
pov,第一人称视角,POV|主观视角|ハメ撮り視点|主観視点|一人称視点|自分視点|第一人称视角,0,116832,0.97,byzod+ai,[Manual] 摄影/构图术语
shiny_skin,光泽皮肤,有光泽的皮肤|湿润皮肤,0,115104,0.97,byzod+ai,[Manual] （v2已有）
gun,枪,手枪|武器|銃,0,113891,0.97,byzod+ai,[Manual] （v2已有）
lips,嘴唇,唇|唇,0,113608,0.97,byzod+ai,[Manual] 标准
uncensored,无码,未审核|无修正|無修正,0,113257,0.97,byzod+ai,[Manual] 简洁
skindentation,皮肤压痕,腿肉挤压|肉感压痕,0,112638,0.97,byzod+ai,[Manual] ACG社区标准说法
sash,饰带|日式束腰,飾帶|饰带|条带,0,112615,0.93,byzod+ai,来自byzod高质量包+清洗
horse_ears,马耳,马耳朵|馬耳,0,111107,0.97,byzod+ai,[Manual] 简洁
black_bikini,黑色比基尼,黒ビキニ|たくし上げ黒ビキニ,0,111089,0.97,byzod+ai,[Manual] 颜色+物品
sideboob,侧乳,侧面胸部|横乳,0,111085,0.97,byzod+ai,[Manual] （v2已有，确认）
tattoo,纹身,刺青|刺青,0,110753,0.97,byzod+ai,[Manual] （v2已有）
neck_ribbon,颈部丝带,领带结|颈带|紐タイ,0,110708,0.97,byzod+ai,[Manual] 清晰
highleg,高开衩,高叉|高腿开口,0,110634,0.97,byzod+ai,[Manual] 服装特征
cosplay,cosplay,角色扮演|cos,0,110477,0.97,byzod+ai,[Manual] 社区习惯保留英文
plaid_clothes,格子纹衣服,格纹|格子图案,0,110110,0.97,ai_generated,[Manual] 清晰
black_shorts,黑色短裤,,0,109551,0.93,byzod+ai,来自byzod高质量包+清洗
window,窗,窓|窓辺|窗户,0,109425,0.93,byzod+ai,来自byzod高质量包+清洗
horse_girl,马娘,馬娘|ウマ娘,0,109146,0.93,byzod+ai,来自byzod高质量包+清洗
buttons,纽扣,釦|鈕扣|纽扣|扣子|鈕,0,108883,0.93,byzod+ai,来自byzod高质量包+清洗
hair_intakes,进气口发型,进气口发型|排气孔,0,108765,0.93,byzod+ai,来自byzod高质量包+清洗
ascot,阿斯科特领巾,多褶领巾,0,108241,0.93,byzod+ai,来自byzod高质量包+清洗
single_braid,单股辫,,0,107240,0.93,byzod+ai,来自byzod高质量包+清洗
sparkle,菱形或星形的闪光,闪闪发光,0,106790,0.93,byzod+ai,来自byzod高质量包+清洗
sketch,素描,,0,106465,0.93,byzod+ai,来自byzod高质量包+清洗
floating_hair,飘动的头发,,0,106343,0.93,byzod+ai,来自byzod高质量包+清洗
zettai_ryouiki,绝对领域,絶対領域|絕對領域|绝对领域,0,105127,0.93,byzod+ai,来自byzod高质量包+清洗
leaning_forward,身体前倾,前屈み|前かがみ,0,104890,0.93,byzod+ai,来自byzod高质量包+清洗
anus,肛门,肛門|尻の穴|縦割れアナル|尻穴,0,104086,0.93,byzod+ai,来自byzod高质量包+清洗
on_bed,在床上,ベッドの上,0,103820,0.93,byzod+ai,来自byzod高质量包+清洗
double_bun,团子头,お団子頭|お団子,0,103538,0.93,byzod+ai,来自byzod高质量包+清洗
kneehighs,及膝袜,黒ハイソックス|黒ハイソ|黒ハイ|白ハイソックス|白ハイソ,0,102923,0.93,byzod+ai,来自byzod高质量包+清洗
blue_bow,蓝色蝴蝶结,,0,102901,0.93,byzod+ai,来自byzod高质量包+清洗
bell,铃铛,,0,102297,0.93,byzod+ai,来自byzod高质量包+清洗
dutch_angle,德式倾斜镜头,倾斜角度,0,101258,0.93,byzod+ai,来自byzod高质量包+清洗
book,书,本,0,101012,0.93,byzod+ai,来自byzod高质量包+清洗
swept_bangs,扫把状刘海,,0,100550,0.93,byzod+ai,来自byzod高质量包+清洗
petals,花瓣,花びら|花吹雪|桜吹雪|花瓣,0,100326,0.93,byzod+ai,来自byzod高质量包+清洗
border,边框,边框,0,100180,0.93,byzod+ai,来自byzod高质量包+清洗
blue_dress,蓝色洋装,青ドレス|青いワンピース|青いワンピ,0,100100,0.93,byzod+ai,来自byzod高质量包+清洗
kneeling,下跪,跪く|膝立ち|跪|跪着|下跪,0,99773,0.93,byzod+ai,来自byzod高质量包+清洗
saliva,唾液,涎|唾液|口水,0,99638,0.93,byzod+ai,来自byzod高质量包+清洗
black_pants,黑色长裤,,0,99421,0.93,byzod+ai,来自byzod高质量包+清洗
open_shirt,敞开的衬衫,,0,99411,0.93,byzod+ai,来自byzod高质量包+清洗
playboy_bunny,playboy兔,playboy兔女郎|兔女郎,0,99232,0.86,byzod+ai,Byzod长描述→缩短主显示
dress_shirt,西服衬衫,裸Yシャツ|正装衬衫|西装衬衫|衬衫,0,99213,0.93,byzod+ai,来自byzod高质量包+清洗
pussy_juice,爱液|淫水,爱液|愛液|マン汁,0,99176,0.93,byzod+ai,来自byzod高质量包+清洗
soles,脚底,足裏|裸足裏|ソックス足裏|足の裏,0,98983,0.93,byzod+ai,来自byzod高质量包+清洗
colored_skin,有色皮肤,異色肌,0,97509,0.93,byzod+ai,来自byzod高质量包+清洗
hoodie,连帽衫,连帽衫,0,97220,0.93,byzod+ai,来自byzod高质量包+清洗
red_skirt,红色裙子,赤いスカート,0,97171,0.93,byzod+ai,来自byzod高质量包+清洗
bodysuit,连体紧身衣,艦ラバー|全身タイツ|连体紧身衣|紧身衣,0,97070,0.93,byzod+ai,来自byzod高质量包+清洗
nose_blush,鼻子发红,赤面,0,96766,0.93,byzod+ai,来自byzod高质量包+清洗
makeup,化妆,化粧|化妆,0,96564,0.93,byzod+ai,来自byzod高质量包+清洗
halterneck,绕颈系带,颈挂式,0,96512,0.93,byzod+ai,来自byzod高质量包+清洗
black_hat,黑帽子,,0,96352,0.97,ai_generated,[Manual] 颜色+物品
white_socks,白色短袜,白ソックス|白ハイソックス|白ハイソ|白靴下,0,95943,0.93,byzod+ai,来自byzod高质量包+清洗
shadow,阴影,影|影子,0,94294,0.93,byzod+ai,来自byzod高质量包+清洗
low_twintails,低扎双尾,二つ結び|下双马尾|低双马尾,0,93940,0.93,byzod+ai,来自byzod高质量包+清洗
fox_tail,狐狸尾巴,,0,93367,0.93,byzod+ai,来自byzod高质量包+清洗
mask,面具,仮面|覆面|衛生マスク|防塵マスク|面具,0,93241,0.93,byzod+ai,来自byzod高质量包+清洗
white_jacket,白色夹克,,0,93147,0.93,byzod+ai,来自byzod高质量包+清洗
white_bikini,白色比基尼,白ビキニ,0,92545,0.93,byzod+ai,来自byzod高质量包+清洗
capelet,披肩,披肩,0,92466,0.93,byzod+ai,来自byzod高质量包+清洗
heterochromia,异色瞳,异瞳|虹彩異色症|异色瞳|虹膜异色症,0,92155,0.93,byzod+ai,来自byzod高质量包+清洗
no_bra,无胸罩,,0,91967,0.93,byzod+ai,来自byzod高质量包+清洗
underboob,下乳|南半球,下乳|南半球|下パイ,0,91877,0.93,byzod+ai,来自byzod高质量包+清洗
alternate_hairstyle,与原设不同发型变化,髪型チェンジ|非常态发型,0,91692,0.93,byzod+ai,来自byzod高质量包+清洗
profile,侧面绘,横顔|侧脸|侧面,0,91671,0.93,byzod+ai,来自byzod高质量包+清洗
one_side_up,只扎了一边的头发,,0,91615,0.93,byzod+ai,来自byzod高质量包+清洗
turtleneck,高领服饰,高领毛衣,0,91457,0.93,byzod+ai,来自byzod高质量包+清洗
depth_of_field,景深(画法),被写界深度|虚化背景|虚化前景,0,91378,0.93,byzod+ai,来自byzod高质量包+清洗
piercing,穿洞,,0,91284,0.93,byzod+ai,来自byzod高质量包+清洗
side-tie_bikini_bottom,侧系带比基尼泳裤,紐ビキニ,0,91192,0.93,byzod+ai,来自byzod高质量包+清洗
night,夜,夜|夜景,0,91121,0.93,byzod+ai,来自byzod高质量包+清洗
aqua_hair,水蓝色头发,,0,90706,0.93,byzod+ai,来自byzod高质量包+清洗
cameltoe,骆驼趾,骆驼趾,0,90601,0.93,byzod+ai,来自byzod高质量包+清洗
cum_in_pussy,内射|中出,中出し|膣出し|中出|膣内射精|膣內射精,0,89924,0.93,byzod+ai,来自byzod高质量包+清洗
expressionless,无表情的,無表情|平然|无表情,0,89861,0.93,byzod+ai,来自byzod高质量包+清洗
bed_sheet,床单,,0,89834,0.93,byzod+ai,来自byzod高质量包+清洗
blue_background,蓝色背景,,0,88994,0.93,byzod+ai,来自byzod高质量包+清洗
bed,床,,0,88846,0.93,byzod+ai,来自byzod高质量包+清洗
:3,猫嘴,猫口,0,88258,0.93,byzod+ai,来自byzod高质量包+清洗
black_hairband,黑色发带,,0,87624,0.93,byzod+ai,来自byzod高质量包+清洗
no_shoes,没穿鞋,ソックス足裏|生靴下,0,87446,0.93,byzod+ai,来自byzod高质量包+清洗
holding_sword,手持剑,,0,87320,0.93,byzod+ai,来自byzod高质量包+清洗
ass_visible_through_thighs,正面可见的屁股,前から見えるお尻,0,87312,0.93,byzod+ai,来自byzod高质量包+清洗
ocean,大海,海,0,86964,0.93,byzod+ai,来自byzod高质量包+清洗
hug,拥抱,拥抱,0,86939,0.93,byzod+ai,来自byzod高质量包+清洗
chinese_clothes,唐装,中国风|チャイナ服|中華風|中国風,0,86868,0.93,byzod+ai,来自byzod高质量包+清洗
embarrassed,害羞,恥じらい|恥|恥ずかしい|羞恥|赤面,0,86726,0.93,byzod+ai,来自byzod高质量包+清洗
erection,勃起,勃起|剥けチン,0,86405,0.93,byzod+ai,来自byzod高质量包+清洗
bottomless,裸下半身,穿いてない|下脱ぎ,0,86177,0.93,byzod+ai,来自byzod高质量包+清洗
arm_support,用手支撑住,,0,85988,0.93,byzod+ai,来自byzod高质量包+清洗
no_panties,下半身真空,,0,85188,0.93,byzod+ai,来自byzod高质量包+清洗
from_above,俯视镜头,,0,84834,0.93,byzod+ai,来自byzod高质量包+清洗
blood,血,血,0,84626,0.93,byzod+ai,来自byzod高质量包+清洗
watermark,水印,透かし,0,83803,0.93,byzod+ai,来自byzod高质量包+清洗
beret,贝雷帽,贝雷帽,0,83627,0.93,byzod+ai,来自byzod高质量包+清洗
cat_girl,猫娘,猫系女子|猫耳娘|貓人|猫人|貓娘,0,83587,0.93,byzod+ai,来自byzod高质量包+清洗
wavy_hair,波浪发型,,0,83159,0.93,byzod+ai,来自byzod高质量包+清洗
muscular,肌肉发达,筋肉|筋肉質|玉つき筋肉ショタ,0,82749,0.93,byzod+ai,来自byzod高质量包+清洗
cum_on_body,射在身上,,0,82688,0.93,byzod+ai,来自byzod高质量包+清洗
thick_thighs,肉腿,,0,81977,0.93,byzod+ai,来自byzod高质量包+清洗
frown,皱眉/蹙额,しかめっ面|皱眉,0,81871,0.93,byzod+ai,来自byzod高质量包+清洗
back,背影像,背中|魅惑の背中|ぱっくり背中,0,81298,0.93,byzod+ai,来自byzod高质量包+清洗
heart-shaped_pupils,心形瞳孔|心形眼,目がハート|目にハート|ハート目|心形瞳孔,0,81083,0.93,byzod+ai,来自byzod高质量包+清洗
copyright_name,版权署名,タイトル回収,0,80986,0.93,byzod+ai,来自byzod高质量包+清洗
black_socks,黑短袜,黒ハイソックス|黒ソックス|黒生|黒靴下,0,80683,0.93,byzod+ai,来自byzod高质量包+清洗
short_dress,短裙,,0,80628,0.93,byzod+ai,来自byzod高质量包+清洗
brown_footwear,棕色鞋类,,0,80568,0.93,byzod+ai,来自byzod高质量包+清洗
beach,海滩,砂浜|浜辺,0,80553,0.93,byzod+ai,来自byzod高质量包+清洗
white_footwear,白色鞋类,,0,80553,0.93,byzod+ai,来自byzod高质量包+清洗
half-closed_eyes,半闭的双眼,半眼|半目|眯眼|眯着眼睛|半闭着眼,0,80433,0.93,byzod+ai,来自byzod高质量包+清洗
female_pubic_hair,女性阴毛,マン毛,0,80287,0.93,byzod+ai,来自byzod高质量包+清洗
phone,电话|手机,電話|电话,0,80128,0.93,byzod+ai,来自byzod高质量包+清洗
chain,锁链,鎖|链条,0,80031,0.93,byzod+ai,来自byzod高质量包+清洗
red_dress,红色连衣裙,赤いワンピース|赤いワンピ|赤ワンピ|赤いドレス|赤ドレス,0,79908,0.93,byzod+ai,来自byzod高质量包+清洗
fangs,尖牙,八重歯|虎牙,0,79526,0.93,byzod+ai,来自byzod高质量包+清洗
white_skirt,白色短裙,,0,79453,0.93,byzod+ai,来自byzod高质量包+清洗
siblings,兄弟姐妹,,0,79035,0.93,byzod+ai,来自byzod高质量包+清洗
on_side,侧卧,横臥|松葉崩し|侧躺,0,78842,0.93,byzod+ai,来自byzod高质量包+清洗
rose,玫瑰|蔷薇,荊棘|薔薇|蔷薇|玫瑰,0,78739,0.93,byzod+ai,来自byzod高质量包+清洗
frilled_dress,花边连衣裙,,0,78340,0.93,byzod+ai,来自byzod高质量包+清洗
looking_down,俯视,下を見る,0,78092,0.93,byzod+ai,来自byzod高质量包+清洗
plaid_skirt,格子呢短裙,格子裙,0,78073,0.93,byzod+ai,来自byzod高质量包+清洗
demon_horns,恶魔的角,,0,77890,0.93,byzod+ai,来自byzod高质量包+清洗
blue_shirt,蓝色衬衫,青シャツ,0,77525,0.93,byzod+ai,来自byzod高质量包+清洗
groping,猥亵,爱抚,0,77464,0.93,byzod+ai,来自byzod高质量包+清洗
cleavage_cutout,露出的乳沟,谷間ホール|奶窗,0,77290,0.93,byzod+ai,来自byzod高质量包+清洗
sandals,凉鞋,凉鞋|涼鞋,0,76876,0.93,byzod+ai,来自byzod高质量包+清洗
garter_straps,吊带袜的吊带,吊带袜的吊带,0,76740,0.93,byzod+ai,来自byzod高质量包+清洗
fruit,水果,果物|水果,0,76430,0.93,byzod+ai,来自byzod高质量包+清洗
holding_hands,牵手,握り|ラブ握り|牵手,0,76368,0.93,byzod+ai,来自byzod高质量包+清洗
blue_jacket,蓝色夹克,,0,76298,0.93,byzod+ai,来自byzod高质量包+清洗
witch_hat,女巫帽,魔女帽子,0,76249,0.93,byzod+ai,来自byzod高质量包+清洗
white_bow,白色蝴蝶结,,0,76186,0.93,byzod+ai,来自byzod高质量包+清洗
clothes_pull,拉开衣物,拉丝,0,76119,0.93,byzod+ai,来自byzod高质量包+清洗
colored_inner_hair,内层挑染,内层挑染,0,75893,0.93,byzod+ai,来自byzod高质量包+清洗
arms_behind_back,手放在身后,後ろ手|後ろ手縛り,0,75890,0.93,byzod+ai,来自byzod高质量包+清洗
wariza,鸭子坐,割座|ぺたん座り|女の子座り|アヒル座り|鸭子坐,0,75883,0.93,byzod+ai,来自byzod高质量包+清洗
4girls,4个女性,,0,75858,0.93,byzod+ai,来自byzod高质量包+清洗
facial_mark,脸部有图案,,0,75765,0.93,byzod+ai,来自byzod高质量包+清洗
floral_print,花朵图案(印花),花柄,0,75519,0.93,byzod+ai,来自byzod高质量包+清洗
sunglasses,墨镜|太阳镜,,0,75506,0.93,byzod+ai,来自byzod高质量包+清洗
holding_food,拿着食物,,0,75424,0.93,byzod+ai,来自byzod高质量包+清洗
fox_girl,狐娘,狐娘|狐っ娘,0,75355,0.93,byzod+ai,来自byzod高质量包+清洗
thigh_boots,高帮靴,,0,75299,0.93,byzod+ai,来自byzod高质量包+清洗
squatting,蹲|工口蹲,蹲踞|エロ蹲踞|蹲|蹲着,0,75051,0.93,byzod+ai,来自byzod高质量包+清洗
testicles,睾丸,金玉|睾丸|揉みしだきたい玉|裏玉|玉責め,0,74887,0.93,byzod+ai,来自byzod高质量包+清洗
glowing,发光的,,0,74844,0.93,byzod+ai,来自byzod高质量包+清洗
bird,鸟|拟鸟化,鳥|擬鳥化|鳥ポケモン|鳥と女の子,0,74754,0.93,byzod+ai,来自byzod高质量包+清洗
shirt_lift,拉起掀起卷起衬衫,たくし上げ|たくし上げ黒ビキニ|シャツたくし上げ,0,74742,0.93,byzod+ai,来自byzod高质量包+清洗
bob_cut,波波头,黒髪ボブ|黒髪ボブカット|茶髪ボブ|赤髪ボブ|前下がりボブ,0,74297,0.93,byzod+ai,来自byzod高质量包+清洗
